Scoring http://dnes.dir.bg/news.php?id=22450892 1 1.2413896618212468
Scoring http://dnes.dir.bg/news/plovdiv-burki-22479851?nt=9 9 0
Scoring http://dnes.dir.bg/news/ukrina-22479706?nt=9 8 0.0015560883397113744
Scoring http://dnes.dir.bg/news/produkti-mente-22477065?nt=9 9 0.006399307690555897
Scoring http://dnes.dir.bg/news/protesti-izbori2013-izborniat-kodex-22479255?nt=9 8 0.022851459795605752
Scoring http://dnes.dir.bg/news.php?id=22472274&nt=9 13 0.0005657479996767154
Scoring http://dnes.dir.bg/topics.php?section=all 5 0
Scoring http://dnes.dir.bg/news/Germania-evropeyski-parlament-alternativa-germania-politicheska-programa-22476489?nt=9 8 0
Scoring http://dnes.dir.bg/news/USA-barak-obama-prezidentski-izbori-sasht-izbori-2016-22476697?nt=9 6 0
Scoring http://dnes.dir.bg/ereferendum/anketa.php?id=936&action=result&quq1503=7240&;co=1 7 0.21122860020140988
Scoring http://dnes.dir.bg/ereferendum/anketa.php?id=933 15 0
Scoring http://dnes.dir.bg/ereferendum/anketa.php?id=936&action=result&quq1503=7239&;co=1 15 0
Scoring http://dnes.dir.bg/ereferendum/ 3 0.2309939823145837
Scoring http://dnes.dir.bg/ereferendum/anketa.php?id=578 15 0
Scoring http://dnes.dir.bg/rules.php 1 0.06018041639354496
Scoring http://dnes.dir.bg/?section=glavnite&page=2&state=0&titles= 0 0
Scoring http://dnes.dir.bg/?section=glavnite&page=1&state=0&titles= 0 0
Scoring http://dnes.dir.bg/?section=glavnite&page=5&state=0&titles= 0 0
Scoring http://dnes.dir.bg/?section=glavnite&page=6&state=0&titles= 0 0
Scoring http://dnes.dir.bg/news/targovia-es-evropeyski-parlament-novi-mitnicheski-pravila-22476189?nt=9 8 0.005003893189208995
0 5 [ 'http://dnes.dir.bg',
  'http://dnes.dir.bg/?section=glavnite&page=3&state=0&titles=',
  'http://dnes.dir.bg/?&state=1',
  'http://dnes.dir.bg/',
  'http://dnes.dir.bg/cat/main/',
  'http://dnes.dir.bg/?&state=2',
  'http://dnes.dir.bg/?&titles=true&page=0',
  'http://dnes.dir.bg/?&page=0',
  'http://dnes.dir.bg/?section=glavnite&page=4&state=0&titles=',
  'http://dnes.dir.bg/?section=glavnite&page=2&state=0&titles=',
  'http://dnes.dir.bg/?section=glavnite&page=1&state=0&titles=',
  'http://dnes.dir.bg/?section=glavnite&page=5&state=0&titles=',
  'http://dnes.dir.bg/?section=glavnite&page=6&state=0&titles=' ] [ 0.00043329689700335805 ]
1 2 [ 'http://dnes.dir.bg/support/cat_rss.php?section=all',
  'http://dnes.dir.bg/support/cat_rss.php?section=glavnite' ] []
2 5 [ 'http://dnes.dir.bg/news_comments.php?id=22479851',
  'http://dnes.dir.bg/news_comments.php?id=22475911',
  'http://dnes.dir.bg/news_comments.php?id=22476189',
  'http://dnes.dir.bg/news_comments.php?id=22475728',
  'http://dnes.dir.bg/news_comments.php?id=22475244',
  'http://dnes.dir.bg/news_comments.php?id=22477065',
  'http://dnes.dir.bg/news_comments.php?id=22479706',
  'http://dnes.dir.bg/news_comments.php?id=22476332',
  'http://dnes.dir.bg/news_comments.php?id=22476967',
  'http://dnes.dir.bg/news_comments.php?id=22474405',
  'http://dnes.dir.bg/news_comments.php?id=22475452',
  'http://dnes.dir.bg/news_comments.php?id=22474637',
  'http://dnes.dir.bg/news_comments.php?id=22476888',
  'http://dnes.dir.bg/news_comments.php?id=22476489',
  'http://dnes.dir.bg/news_comments.php?id=22475005',
  'http://dnes.dir.bg/news_comments.php?id=22475981',
  'http://dnes.dir.bg/news_comments.php?id=22476697' ] []
3 1 [ 'http://dnes.dir.bg/gallery_fp.php' ] []
4 1 [ 'http://dnes.dir.bg/news/sofia-mvr-proverki-22475981?nt=10' ] []
5 5 [ 'http://dnes.dir.bg/cat/politics/',
  'http://dnes.dir.bg/cat/business/',
  'http://dnes.dir.bg/cat/all/',
  'http://dnes.dir.bg/cat/society/',
  'http://dnes.dir.bg/cat/world/',
  'http://dnes.dir.bg/topics.php?section=all' ] []
6 2 [ 'http://dnes.dir.bg/news/USA-barak-obama-prezidentski-izbori-sasht-izbori-2016-22476697?nt=10',
  'http://dnes.dir.bg/news/USA-barak-obama-prezidentski-izbori-sasht-izbori-2016-22476697?nt=9' ] []
7 5 [ 'http://dnes.dir.bg/tag_first.php?id=45576',
